02063000;MIUDEZAS DA ESPÉCIE SUÍNA FRESCAS OU REFR.
02064100;FÍGADOS DE SUÍNOS, CONGELADOS
02064900;OUTRAS MIUDEZAS DE SUÍNOS, CONGELADAS
02068000;OUTRAS MIUDEZAS FRESCAS OU REFRIGERADAS
02069000;OUTRAS MIUDEZAS CONGELADAS
02071100;CARNES GALOS/GALINHAS,Ñ CORT.,FRESCAS/REFR.
02071200;CARNES GALOS/GALINHAS,Ñ CORT.,CONGELADO
02071300;PEDAÇOS/MIUDEZ.,D/GALOS/GALINHAS,FRESC,REF.
02071400;PEDAÇOS E MIUDEZ.DE GALOS E GALINHAS,CONG.
02072400;CARNES DE PERUAS/PERUS, Ñ CORT.,FRES/REFR.
02072500;CARNES DE PERUS/AS Ñ CORT.PEDAÇOS, CONG.
02072600;CARNES DE PERUAS/US,MIUDEZ.,FRESCOS/REFRIG.
02072700;CARNES PEDAÇOS E MIUDEZ.DE PERUS/AS,CONG.
02074100;CARNES E MIUDEZAS COMEST.FRESCAS/REFRIG.Ñ CORT.DE PATOS
02074200;CARNES E MIUDEZAS COMEST.CONG. Ñ CORT.DE PATOS
02074300;FÍGADOS GORDOS (FOIES GRAS), FRESCOS/REFRIG. DE PATOS
02074400;OUTRAS CARNES E MIUDEZAS FRESCAS/REFRIG. DE PATOS
02074500;OUTRAS CARNES E MIUDEZAS CONGELADAS DE PATOS
02075100;CARNES E MIUDEZAS COMEST.FRESCAS/REFRIG.Ñ CORT.DE GANSO
02075200;CARNES E MIUDEZAS COMEST.CONG. Ñ CORT.DE GANSOS
02075300;FÍGADOS GORDOS (FOIES GRAS), FRESCOS/REFRIG. DE GANSOS
02075400;OUTRAS CARNES E MIUDEZAS FRESCAS/REFRIG. DE GANSOS
02075500;OUTRAS CARNES E MIUDEZAS CONGELADAS DE GANSOS
02076000;CARNES,MIUD.COMEST.FRESC.REFR.CONG.D/GALINAS-D'ANGOLA
02081000;CARNES,MIUDEZ.D/COELHO,LEBRE,FR/REFR.CONG.
02083000;CARNES,MIUD.COM.D/PRIMATAS FRES.REFR.CONG.
02084000;CARNES,MIUD.COMEST.FRESC.REFR.CONG.D/BALEIAS,GOLF.BOT.,
02085000;CARN.MIUD.D/RÉPTS,SERP.TART.MAR.FR.REF.CONG.
02086000;CARNES,MIUD.COMEST.FRESC.REFR.CONG.D/CAMELOS E OUTROS
02089000;OUTRAS CARNES E MIUD.COMEST.FRESCO REFRIG./CONGELADOS
02091011;TOUCINHO DE PORCO FRESCO, REFRIGERADO/CONGELADO
02091019;TOUCINHO DE PORCO SALGADO,EM SALMOURA,SECO OU DEFUMADO
02091021;GORDURA DE PORCO FRESCA REFRIGERADA OU CONGELADA
02091029;GORDURA DE PORCO SALGADA OU EM SALMOURA, SECA/DEFUMADA
02099000;OUTS.GORD.DE AVES FRESC.REFR.CONG.SALG.SALM.SECOS/DEFUM
02101100;PERNAS,PÁS,ETC.Ñ DESOSS.SUÍNOS,SALG.SECAS
02101200;BARRIGAS E PEITOS Ñ DESOSS.SUÍNOS,SALG.SECA
02101900;OUTS.CARNES SUÍNAS,SALG.SECAS OU DEFUMS.
02102000;CARNES BOVINAS,SALGADAS,SECAS OU DEFUMS.
02109100;CARN.MIUD,D/PRIM.SAL.SEC.DEF.FAR.D/CARN/MIUD.
02109200;CARNES E MIUD.;FARINH.E PÓS COMEST.D/BALEIAS,GOLF.BOTOS
02109300;CARN.MIUD.D/RÉPTEIS,SERP.TAR,DEF.F/CAR.MIUD.
02109900;OUTS.CARNES E MIUD.COMEST.FARINH.E PÓS,SALG.OU EM SALM.
03011110;ARUANÃ (OSTEOGLOSSUM BICIRRHOSUM)
03011190;OUTROS PEIXES VIVOS ORNAMENTAIS DE ÁGUA DOCE
03011900;PEIXES VIVOS ORNAMENTAIS DE ÁGUA SALGADA
03019110;TRUTAS PARA REPRODUÇÃO
03019190;OUTRAS TRUTAS (SALMO TRUTTA ETC.)VIVAS
03019210;ENGUIAS PARA REPRODUÇÃO
03019290;OUTRAS ENGUIAS (ANGUILLA SPP.) VIVAS
03019310;CARPAS PARA REPRODUÇÃO
03019390;OUTRAS CARPAS
03019410;ATUNS AZUIS PARA REPRODUÇÃO
03019490;OUTROS ATUNS AZUIS
03019510;Atuns-do-sul (Thunnus maccoyii) p/reprodução
03019590;Outs. Atuns-do-sul (Thunnus maccoyii) p/repr.
03019911;TILáPIAS PARA REPRODUÇÃO
03019912;ESTURJõES PARA REPRODUÇÃO
03019919;OUTROS PEIXES PARA REPRODUÇÃO
03019991;OUTRAS TILáPIAS VIVAS
03021100;TRUTAS (SALMO TRUTTA,ETC.) FRESCAS OU REFR.
03021300;SALMÕES-DO PACÍFICO FRESCOS OU REFRIGERADOS
03021400;SALMÃO-DO-ATLÂNTICO E SALMÃO-DO-DANÚBIO FRESC./REFRIGER
03021900;OUTS.SALMONÍDEOS,FRESCOS OU REFR.,EXC.FILÉS
03022100;LINGUADOS-GIGANTES, FRESC.OU REFRIGERADOS
03022200;SOLHAS OU PATRUÇAS, FRESCAS OU REFRIG.
03022300;LINGUADOS (SOLEA SPP.), FRESCOS OU REFRIG.
03022400;PREGADO FRESCO OU REFRIGERADO
03022900;OUTROS PEIXES CHATOS, FRESCOS OU REFRIGERADOS
03023100;ATUNS-BRANCOS OU GERMÕES FRESCOS/REFR.
03023200;ALBACORAS(THUNNUS ALBACARES), FRES.,REFR.
03023300;BONITO-LISTR/VENTR RAIAD, FRES.,REFR.,EXC.FILÉS
03023400;ALBACORAS-BAND.(THUNN OBESUS)FRESC.REFR.
03023500;ATUNS AZUIS, FRESCOS OU REFRIGERADO
03023600;ATUNS DO SUL (THUNNUS MACCOYII) FRESCO/REFR.
03023900;OUTROS ATUNS FRESCOS OU REFRIGERADOS
03024100;ARANQUES FRESCOS OU REFRIGERADOS
03024210;ANCHOITA FRESCA OU REFRIGERADA
03024290;OUTROS ARENQUES FRESCOS OU REFRIGERADOS
03024300;SARDINHAS, ANCHOVETAS FRESCAS OU REFRIGERADAS
03024400;CAVALINHAS FRESCAS OU REFRIGERADAS
03024500;CHICHARROS FRESCOS OU REFRIGERADOS
03024600;BIJUPIRÁ FRESCO OU REFRIGERADO
03024700;ESPADARTE FRESCO OU REFRIGERADO
03025100;BACALHAU-DO-ATLÂNTICO; DA-GROELÂNDIA D/PACÍF.FRESC./REF
03025200;HADDOCK OU LUBINA FRESCO OU REFRIGERADO
03025300;SAITHE (POLLACHIUS VIRENS) FRESCO OU REFRIGERADO
03025400;MERLUZAS E ABRÓTEAS FRESCAS OU REFRIGERADAS
03025500;MERLUZA-DO-ALASCA FRESCA OU REFRIGERADA
03025600;VERDINHOS FRESCOS OU REFRIGERADOS
03025900;OUTROS PEIXES FRESCOS OU REFRIGERADOS
03027100;TILÁPIAS FRESCAS OU REFRIGERADAS
03027210;BAGRE FRESCO OU REFRIGERADO
03027290;OUTROS BAGRES FRESCOS OU REFRIGERADOS
03027300;CARPAS FRESCAS OU REFRIGERADAS
03027400;ENGUIAS FRESCAS OU REFRIGERADAS
03027900;OUTROS PEIXES FRESCOS OU REFRIGERADOS
03028100;CAÇÃO E OUTROS TUBARÕES FRESCOS OU REFIRGERADOS
03028200;RAIAS FRESCAS OU REFRIGERADAS
03028310;MERLUZA NEGRA (DISSOSTICHUS ELEGINOIDES)
03028320;MERLUZA ANTÁRTICA FRESCA OU REFRIGERADA
03028400;ROBALOS FRESCOS OU REFRIGERADOS
03028500;PARGOS OU SARGOS (SPARIDAE) FRESCOS OU REFRIGERADOS
03028911;AGULHÕES FRESCOS OU REFRIGERADOS
03028912;PARGO (LUTJANUS PURPUREUS) FRESCO OU REFRIGERADO
03028921;CHERNE-POVEIRO FRESCO OU REFRIGERADO
03028922;GAROUPAS FRESCAS OU REFRIGERADAS
03028923;ESTURJÃO FRESCO OU REFRIGERADO
03028924;PEIXES-REI FRESCOS OU REFRIGERADOS
03028931;CURIMATÃS FRESCAS OU REFRIGERADAS
03028932;TILÁPIAS FRESCAS OU REFRIGERADAS
03028933;SURUBINS FRECOS OU REFRIGERADOS
03028934;TRAÍRA FRESCA OU REFRIGERADA
03028935;PIAUS (LEPORINUS SPP.) FRESCO OU REFRIGERADO
03028936;TAINHAS FRESCAS OU REFRIGERADAS
03028937;PIRARUCU (ARAPAIMA GIGAS) FRESCO OU REFRIGERADO
03028938;PESCADAS (CYNOCION SPP.) FRESCO OU REFRIGERADO
03028941;PIRAMUTABA FRESCA OU REFRIGERADA
03028942;DOURADA (BRACHYPLATYSTOMA FLAVICANS) FRESCA/REFRIGERADA
03028943;PACU (PIARATUS MESOPOTAMICUS) FRESCO OU REFRIGERADO
03028944;TAMBAQUI (COLOSSOMA MACROPOMUM) FRESCO/REFRIGERADO
03028945;TAMBACU (HÍBRIDO DE TAMBAQUI E PACU) FRESCO/REFRIGERADO
03028990;OUTROS PEIXES FRESCOS OU REFRIGERADOS
03029000;FÍGADOS, OVAS, E SÊMEN DE PEIXES FRESCOS OU REFRIGERADO
03031100;SALMÕES VERM.(ONCORHYNCHUS NERKA)CONG.
03031200;SALMÕES-DO-PACÍFICO CONGELADOS
03031300;SALMÃO-DO-ATLÂNTICO E SALMÃO-DO-DANÚBIO CONGELADOS
03031400;TRUTAS CONGELADAS
03031900;OUTROS PEIXES CONGELADOS
03032300;TILÁPIAS CONGELADAS
03032410;BAGRE CONGELADO
03032490;OUTROS BAGRES CONGELADOS
03032500;CARPAS CONGELADAS
03032600;ENGUIAS CONGELADAS
03032900;OUTROS PEIXES CONGELADAS
03033100;LINGUADOS-GIGANTES, CONG.EXC.FÍG.OVAS,SÊMEN
03033200;SOLHAS/PATRUÇAS, CONG.EXC.FÍG.OVAS.SÊMEN
03033300;LINGUADO(SOLEA SPP.),CONG.,EXC.FÍG,OVAS,SÊM.
03033400;PREGADO CONGELADO
03033900;OUTROS PEIXES CHATOS CONGELADOS
03034100;ATUNS-BRANCOS / GERMÕES,CONG.,EXC.FÍGADOS
03034200;ALBACORAS(THUNNUS ALBACARES),CONGELADOS
03034300;BONITO-LISTR./VENTR RAIAD, FRES.,REFR.,EXC.FÍG.
03034400;ALBACORAS-BANDOLIM(THUNNUS OBESUS)CONG.
03034500;ATUNS AZUIS CONGELADOS
03034600;ATUNS DO SUL (THUNNUS MACCOYII)CONGELADOS
03034900;OUTROS PEIXES CONGELADOS
03035100;ARENQUES,CONG.,EXC.FÍGADO,OVAS,SÊMEN
03035300;SARDINHAS, ANCHOVETA CONGELADAS
03035400;CAVALINHAS CONGELADAS
03035500;CHICHARROS CONGELADOS
03035600;BIJUPIRÁ CONGELADO
03035700;ESPADARTE CONGELADO
03036300;BACALHAU-DO-ATLÂNT.,DA-GROELÂNDIA DO PACÍFICO CONGELADO
03036400;HADDOCK OU LUBINA CONGELADO
03036500;SAITHE (POLLACHIUS VIRENS) CONGELADO
03036600;MERLUZAS E ABRÓTEAS CONGELADAS
03036700;MERLUZA-DO-ALASCA CONGELADA
03036800;VERDINHOS CONGELADOS
03036910;MERLUZA ROSADA CONGELADA
03036990;OUTROS PEIXES CONGELADOS
03038111;TUBARÃO-AZUL INTEIRO CONGELADO
03038112;TUBARÃO-AZUL EVISCERADO,S/CABEÇA,S/BARBATANAS,CONGELADO
03038113;TUBARÃO-AZUL EM PEDAÇOS, COM PELE, CONGELADO
03038114;TUBARÃO-AZUL EM PEDAÇOS, SEM PELE, CONGELADO
03038119;TUBARÃO-AZUL EM QQ. OUTRA FORMA, CONGELADO
03038190;CAÇÃO E OUTROS TUBARÕES CONGELADOS
03038200;RAIAS CONGELADAS
03038311;MERLUZA NEGRA EVISCERADA, S/CABEÇA,S/CAUDA, CONGELADA
03038312;CABEÇAS DE MERLUZA NEGRA CONGELADAS
03038319;OUTRAS FORMAS DE MERLUZA NEGRA CONGELADA
03038321;MERLUZA ANTÁRTICA EVISCERADA S/CABEÇA,S/CAUDA,CONGELADA
03038322;CABEÇAS DE MERLUZA ANTÁRTICA CONGELADAS
03038329;OUTRAS FORMAS DE MERLUZA ANTÁRTICA, CONGELADAS
03038400;ROBALOS CONGELADOS
03038910;CORVINA CONGELADA
03038920;PESCADAS CONGELADAS
03038931;AGULHÕES CONGELADOS
03038932;PARGO (LUTJANUS PURPUREUS) CONGELADO
03038933;PEIXE-SAPO CONGELADO
03038941;CHERNE-POVEIRO CONGELADO
03038942;GAROUPAS CONGELADAS
03038943;TAINHAS CONGELADAS
03038944;ESTURJÕES CONGELADOS
03038945;PEIXES-REI CONGELADOS
03038946;NOTOTENIAS CONGELDAS
03038951;CURIMATÃS CONGELADOS
03038952;TILÁPIAS CONGELADAS
03038953;SURUBINS CONGELADOS
03038954;TRAÍRA CONGELADA
03038955;PIAUS (LEPORINUS SPP.) CONGELADOS
03038956;PIRARUCU (ARAPAIMA GIGAS) CONGELADO
03038957;ANCHOITA CONGELADA
03038961;PIRAMUTABA(BRACHYPLATYSTOMA VAILLANTII)CONGELADO
03038962;DOURADA(BRACHYPLATYSTOMA FLHVICANS)CONGELADA
03038963;PACU(PIARACTUS MESOPOTAMICUS)CONGELADO
03038964;TAMBAQUI(COLOSSOMA MACROPOMUM)CONGELADO
03038965;TAMBACU(HÍBRIDO DE TAMBAQUI E PACU)CONGELADO
03038990;OUTROS PEIXES CONGELADOS
03039000;FÍGADOS,OVAS E SÊMEM CONGELADOS
03043100;FILÉS DE TILÁPIAS,FRESCOS,REFRIGERADOS
03043210;FILÉS DE BAGRE,FRESCOS,REFRIGERADOS
03043290;OUTROS FILÉS DE BAGRE,FRESCOS,REFRIGERADOS
03043300;FILÉS DE PERCA-DO-NILO,FRESCOS
03043900;OUTS.FILÉS DE CARPAS,ENGUIAS,PEIXE CABEÇA SERP.FRESC.RE
03044100;FILÉS DE SALMÕES-DO-PACÍFICO E SALM.DO DANÚBIO FRESC.RE
03044200;FILÉS DE TRUTAS(SALMO TRUTA ETC.)FRESCOS OU REFRIGERADO
03044300;FILÉS DE PEIXES CHATOS(PLEURONECTIDAE)FRESCOS OU REFRIG
03044400;FILÉS PEIXES FAMÍLIAS(BREGMACEROTIDAE,ETC.)FRESC.REFRIG
03044500;FILÉS DE ESPARDATE(XIPHIAS GLADIUS)FRESCOS OU REFRIG.
03044600;FILÉS DE MERLUZA NEGRA E MERLUZA ANTÁRTICA FRESC.OU REF
03044910;FILÉS DE CHERNE-POVEIRO(POLYPRION AMERICANUS)FRSC.OU RE
03044920;FILÉS DE GAROUPAS(ACANTHISTIUS SPP.)FRESCOS OU REFRIG.
03044990;OUTROS FILÉS DE PEIXES FRESCOS OU REFRIGERADOS
03045100;CARNES D/TILÁPIAS,BAGRES,CARPAS,ENGUIAS,ETC.FRESC/REFRI
03045200;CARNES D/SALMONÍDEOS FRESCOS OU REFRIGERADOS
03045300;CARNES D/PEIXES DAS FAMÍLIAS BREGMACEROTIDAE,ETC.FRES/R
03045400;CARNE D/ESPADARTE(XIPHIAS GLADIUS)FRESCO OU REFRIGERADO
03045500;CARNES/MERLUZA NEGRA E MERLUZA ANTÁRTICA FRESC./REFRIG.
03045900;OUTRAS CARNES DE PEIXE FRESCAS OU REFRIGERADAS
03046100;FILÉS DE TILÁPIAS(OREOCHROMIS SPP.) CONGELADOS
03046210;FILÉ DE BAGRE(ICTALURUS PUNTACTUS) CONGELADO
03046290;OUTROS FILÉS DE BAGRES, CONGELADOS
03046300;FILÉS DE PERCA-DO-NILO(LATES NILOTICUS) CONGELADOS
03046900;OUTROS FILÉS CONGELADOS
03047100;FILÉ DE BACALHAU-DO-ATLÂNTICO/GROELÂNDIA/PACÍFICO,CONG.
03047200;FILÉ DE HADDOCK OU LUBINA(MALANOGRAMMUS AEGLEFINUS)CONG
03047300;FILÉ DE SAITHE(POLLACHIUS VIRENS)CONGELADO
03047400;FILÉS DE MERLUZAS E ABRÓTEAS CONGELADOS
03047500;FILÉS DE MERLUZA-DO-ALASCA(THERAGRA CHALCOGRAMMA)CONG.
03047900;OUTROS FILÉS DE PEIXES CONGELADOS
03048100;FILÉS DE SALMÕES-DO-PACÍFICO/ATLÂNTICO/DANÚBIO CONGELAD
03048200;FILÉS DE TRUTAS(SALMO TRUTTA, ETC.),CONGELADOS
03048300;FILÉS DE PEIXES CHATOS(PLEURONECTIDAE,ETC.),CONGELADOS
03048400;FILÉS DE ESPADART(XIPHIAS GLADIUS) CONGELADOS
03048510;FILÉS DE MERLUZA NEGRA(DISSOSTICHUS ELEGINOIDES)CONG.
03048520;FILÉS DE MERLUZA ANTÁRTICA(DISSOSTICHUS MAWSONI)CONG.
03048600;FILÉS DE ARENQUES(CLUPEA HARENGUS,CLUPEA PALLASIL)CONG.
03048700;FILÉS DE ATUNS,BONITO-LISTRADO CONGELADOS
03048910;FILÉS DE PARGO(LUTJANUS PURPUREUS) CONGELADOS
03048920;FILÉS DE CHERNE-POVEIRO(POLYPRION AMERICANUS)CONGELADOS
03048930;FILÉS DE GAROUPAS(ACANTHISTIUS SPP.)CONGELADOS
03048940;FILÉS DE TUBARÃO-AZUL(PRIONACE GLAUCA)CONGELADOS
03048990;OUTROS FILÉS DE PEIXES CONGELADOS
03049100;Espadartes (Xiphias gladius)fresc/refr/cong.
03049211;BOCHECHAS ("CHEEKS")D/MARLONGAS-NEGRAS,FRESC/REFR/CONG.
03049212;COLARES ("COLLARS")D/MARLONGAS-NEGRAS,FRESC/REFR/CONG.
03049219;OUTS.CARNES DE MARLONGAS-NEGRAS, FRESC/REFR/CONG.
03049221;BOCHECHAS D/MARLONGAS-DO-ANTáRTICO,FRESC/REFR/CONG.
03049222;COLARES D/MARLONGAS-DO-ANTáRTICO,FRESC/REFR/CONG.
03049229;OUTS.CARN.D/MARLONGAS-DO-ANTáRTICO,FRESC/REFR/CONG.
03049300;CARNES DE TILÁPIAS,CARPAS,ENGUIAS,PERCA-DO-NILO,ETC.CON
03049400;CARNE DE MERLUZA DO ALASCA(THERAGRA CHALCOGRAMMA)CONG.
03049500;CARNES DE PEIXES DAS FAMÍLIAS BREGMACEROTIDAE,ETC.CONG.
03049900;OUTRAS CARNES DE PEIXES CONGELADOS
03051000;FARINHAS,PÓS E "PELLETS",DE PEIXE,P/ALIM.HUM.
03052000;FÍGADOS,OVAS,SÊMEN D/PEIXES,SECOS,DEF.SALG.
03053100;FILÉS DE TILÁLIA,BAGRE,CARPA ETC.SEC.SALG.SALMOURA
03053210;FILÉS D/BACALHAU DO ATLÂNT.GROELÂND.PACÍF.SEC.SALG.SALM
03053220;FILÉS DE SAITH(POLLACHIUS VIRENS)SEC.SALG.SALMOURA
03053290;OUTS.FILÉS PEIXES D/FAMÍLIA BREGMACEROTIDAE)SEC.SAL.SAL
03053910;FILÉS DE LING E ZARBO SECOS,SALGADOS,SALMOURA NÃO DEFUM
03053990;OUTROS FILÉS DE PEIXES,SECOS,SALGADOS,SALMOURA,NÃO DEFU
03054100;SALMÕES DO PACÍFICOS,DO ATLÃNTICO,DO DANÚBIO,DEFUMADOS
03054200;ARENQUES(CLUPEA HARENGUS,CLUPEA PALLASII)DEFUMADOS
03054300;TRUTAS (SALMO TRUTTA,ONCORHYNCHUS,ETC.)DEFUMADOS
03054400;TILÁPIAS,BAGRES,CARPAS,ENGUIAS,PERCA DO NILO,CAB.SERP.D
03054910;BACALHAU-DO-ATLÃNTICO,GROELÂNDIA,PACÍFICO,DEFUMADOS
03054920;SAITHE(POLLACHIUS VIRENS)LING(MOLVA MOLVA) ZARBO,DEFUMA
03054990;OUTROS PEIXES DEFUMADOS
03055100;BACALHAU DO ATLÂNTICO,GROELÂNDIA,PACÍFICO,SECOS
03055910;BACALHAU POLAR,SAITHE,LING,ZARBO,HADDOCK OU LUBINA,SECO
03056100;ARENQUES(CLUPEA HARENGUS,CLUPEA PALLASII)SALG.E EM SALM
03056200;BACALHAU-DO-ATLÃNTICO,GROELÂNDIA,PACÍFICO,SALG.E EM SAL
03056300;ANCHOVAS(ENGRAULIS SPP,),SALGADOS E EM SALMOURA
03056400;TILÁPIAS,BAGRES,CARPAS,ENGUIAS,ETC.SALGADOS E EM SALM.
03056910;SAITHE,LING,ZARBO,SALGADO E EM SALMOURA
03056990;OUTROS PEIXES SALGADOS E EM SALMOURA
03057100;BARBATANAS DE TUBARÃO SALGADOS E EM SALMOURA
03057200;CABEÇAS,CAUDAS,BEXIGAS NATATÓRIAS DE PEIXES SALG.EM SAL
03057900;OUTROS DESPERDÍCIOS COMESTÍVEIS DE PEIXES,SALG.E EM SAL
03061110;LAGOSTAS INTEIRAS(PALINURUS SPP.PALINURUS SPP,ETC.),CON
03061190;OUTRAS LAGOSTAS CONGELADAS
03061200;LAVAGANTES(HOMARUS SPP.) CONGELADOS
03061400;CARANGUEJOS, CONGELADOS
03061500;LAGOSTA NORUEGUESA(NEPHROPS NORVEGICUS)CONGELADA
03061610;CAMARÕES INTEIROS DE ÁGUA FRIA,CONGELADOS
03061690;OUTROS CAMARÕES DE ÁGUA FRIA,CONGELADOS
03061710;CAMARÕES INTEIROS CONGELADOS
03061790;OUTROS CAMARÕES CONGELADOS
03061910;KRILL(EUPHAUSIA SUPERBA) CONGELADO
03061990;OUTS.FARINHAS,PÓS,PELLETS DE CRUSTÁCEOS P/ALIM.HUM.CONG
03062100;LAGOSTAS(PALINURUS SPP.PALINURUS SPP.,JASUS SPP.)Ñ CONG
03062200;LAVAGANTES (HOMARUS SPP.),NÃO CONGELADOS
03062400;CARANGUEJOS, NÃO CONGELADOS
03062500;LAGOSTA NORUEGUESA(NEPHROPS NORVEGICUS)NÃO CONGELADA
03062600;CAMARÕES DE ÁGUA FRIA, NÃO CONGELADOS
03062700;OUTROS CAMARÕES NÃO CONGELADOS
03062910;LAGOSTA DE ÁGUA DOCE(CHERAX QUADRICARINATUS)NÃO CONG.
03062990;OUTS.FARINHAS,PÓS,PELLETS DE CRUSTÁCEOS,P/ALIM.HUM.Ñ CO
03071100;OUTRAS VIVAS,FRESCAS OU REFRIGERADAS
03071900;OUTRAS OSTRAS
03072100;VIVOS, FRESCOS OU REFRIGERADOS
03072900;OUTROS VIEIRAS E OUTROS MARISCOS
03073100;MEXILHÕES, VIVOS, FRESCOS OU REFRIGERADOS
03073900;OUTROS MEXILHÕES(MYTILUS SPP.,PERNA SPP.)
03074100;SIBAS,SEPIOLAS,LULAS VIVAS,FRESCAS OU REFR.
03074911;CALAMAR OU LULA, CONGELADOS
03074919;OUTS SIBAS E SEPIOLAS CONGELADAS
03074990;OUTRAS LULAS CONGELADAS
03075910;POLVOS(OCTOPUS SPP.), CONGELADOS
03076000;CARACÓIS, EXCETO OS DO MAR
03077100;AMEIJOAS,BERBIGÕES E ARCAS,VIVOS,FRESCOS OU REFRIGERADO
